Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
AIM,19/10/2021,01/10/2021,2021,IPO,BEN,BENS CREEK GROUP PLC,New Company Placing,,United Kingdom,,,,10,GBX,42,Allenby Capital Limited,7,0,7,12,13,9.5,10.5,4488245,15,28.5,39,96.5,25.75,,,
UK Main Market,18/10/2021,01/10/2021,2021,IPO,CGL,CASTELNAU GROUP LIMITED,New Company Placing,,Guernsey,30204000,Closed End Investments,Closed End Investments,100,GBX,183.7670642,,53.0533,0,53.0533,103.5,108,100,108,381800,108,108,105.5,95.5,78.5,,,
AIM,15/10/2021,01/10/2021,2021,IPO,LST,LIGHT SCIENCE TECHNOLOGIES HOLDINGS PLC,New Company Placing,,United Kingdom,50204010,Industrial Engineering,Machinery: Agricultural,10,GBX,19.1565,Strand Hanson Limited,5,0.2,5.2,11,11.89999962,10,11.25,4550126,12.44999981,24.39999962,19.75,11.25,6.75,,,
UK Main Market,13/10/2021,01/10/2021,2021,IPO,WPS,W.A.G PAYMENT SOLUTIONS PLC,New Company Placing,,United Kingdom,50205015,Industrial Support Services,Transaction Processing Services,150,GBX,930.1680818,,169.9999995,16.0000005,186,135,140.5,127.8199997,135,13024911,140,127.3000031,96.5,98,87,,,
UK Main Market,11/10/2021,01/10/2021,2021,IPO,TMTA,TMT ACQUISITION PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,20,GBX,6.1875,,5,0,5,22.5,23.21999931,23.21999931,22.5,20000,23,23.20000076,22.5,22.5,18,,,
AIM,08/10/2021,01/10/2021,2021,IPO,MEX,TORTILLA MEXICAN GRILL PLC,New Company Placing,,United Kingdom,40501040,Travel and Leisure,Restaurants and Bars,181,GBX,73.4616589,Liberum Capital Limited,5.00000011,23.01578262,28.01578273,190,200,190,192.5,195875,193,187.5,183.5,162.5,103.5,,,
UK Main Market,05/10/2021,01/10/2021,2021,IPO,ONT,OXFORD NANOPORE TECHNOLOGIES PLC,New Company Placing,,United Kingdom,20103010,"Pharmaceuticals, Biotechnology and Marijuana Producers",Biotechnology,425,GBX,4753.709121,,349.9999993,0,349.9999993,545,622.9000244,540,612.5999756,23297951,575,558.5,716,392,241,,,
UK Main Market,01/10/2021,01/10/2021,2021,IPO,PHLL,PETERSHILL PARTNERS PLC,New Company Placing,,United Kingdom,30202010,Investment Banking and Brokerage Services ,Asset Managers and Custodians,350,GBX,4048.436102,,546.986104,465.122938,1012.109042,350,359.3500061,337.5499878,339.1809082,67140834,339.8592834,292.2770386,269.5,231.6121063,179.2534485,,,
AIM,30/09/2021,01/09/2021,2021,IPO,MTEC,MADE TECH GROUP PLC,New Company Placing,,United Kingdom,10101010,Software and Computer Services,Computer Services,122,GBX,199.9055336,Singer Capital Markets Advisory LLP,14.99999882,70.40353552,85.40353434,135,150,130,135,6435810,140,131,112,40.5,25.25,,,
UK Main Market,30/09/2021,01/09/2021,2021,IPO,BAY,BAY CAPITAL PLC,New Company Placing,,Jersey,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,10,GBX,12.25,,4,0,4,17.5,19,15,18,456291,20,18,26,20.5,15.75,,,
AIM,29/09/2021,01/09/2021,2021,IPO,PEEL,PEEL HUNT LIMITED,New Company Placing,,Guernsey,,,,228,GBX,285.5264726,Grant Thornton UK LLP,40.0000008,71.99999916,112,232.5,235,232,226.5795441,1212928,221.7173309,222.6897736,195.4613342,122.0417709,90,,,
AIM,28/09/2021,01/09/2021,2021,IPO,GROC,GREENROC MINING PLC,New Company Placing,,United Kingdom,55102000,Industrial Metals and Mining,General Mining,10,GBX,12.23200011,Cairn Financial Advisers LLP,5.12,0,5.12,11,10.94999981,9.699999809,9.899999619,4635481,8.949999809,8.149999619,6.75,7.300000191,4.480000019,,,
UK Main Market,27/09/2021,01/09/2021,2021,IPO,ALK,ALKEMY CAPITAL INVESTMENTS PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,50,GBX,3.5999994,,1.4999995,0,1.4999995,60,50,50,60,40000,150,150,110,140,105,,,
UK Main Market,15/09/2021,01/09/2021,2021,IPO,NZI,NET ZERO INFRASTRUCTURE PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,3,GBX,2.27625,,1.5,0,1.5,3.75,4.5,3.299999952,4.5,4245089,5,3.650000095,3.599999905,2.849999905,0.022,,,
UK Main Market,25/08/2021,01/08/2021,2021,IPO,CRES,CITIUS RESOURCES PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,4,GBX,2.054375,,0,0.56,0.56,4.75,4.974999905,4.949999809,4.75,3940,4.75,5,4.650000095,3.150000095,0.029999999,,,
AIM,18/08/2021,01/08/2021,2021,IPO,LIKE,LIKEWISE GROUP PLC,New Company Placing,,United Kingdom,40202015,Household Goods and Home Construction,Household Furnishings,25,GBX,52.90290335,Zeus Capital Limited,10,0,10,27.32369995,32.78839874,24.8397007,29.13042641,3416020,30.61165619,35.05533981,44.43635178,39.75384521,28,,,
AIM,11/08/2021,01/08/2021,2021,IPO,BVX,BIVICTRIX THERAPEUTICS PLC,New Company Placing,,United Kingdom,20103010,"Pharmaceuticals, Biotechnology and Marijuana Producers",Biotechnology,20,GBX,14.87592023,SP Angel Corporate Finance LLP,7.5,0,7.5,22.5,29.25,22,25.5,740014,24,20,24,26,20.5,,,
UK Main Market,30/07/2021,01/07/2021,2021,IPO,HGEN,HYDROGENONE CAPITAL GROWTH PLC,New Company Placing,,United Kingdom,60102020,Alternative Energy,Renewable Energy Equipment ,100,GBX,109.497,,107.35,0,107.35,102,102,99.17700195,100,1004926,100.25,111.5,116.1999969,103,90.59999847,,,
AIM,28/07/2021,01/07/2021,2021,IPO,BIG,BIG TECHNOLOGIES PLC,New Company Placing,,United Kingdom,10101010,Software and Computer Services,Computer Services,200,GBX,807.7302296,Zeus Capital Limited,16.080664,185.60006,201.680724,280,310,250,295,1081780,352.5,352.75,310,245,238.5,,,
UK Main Market,28/07/2021,01/07/2021,2021,IPO,SPAQ,SPINNAKER ACQUISITIONS PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,10,GBX,2.6532072,,2.081,0,2.081,,,,,,,,,,,,,
AIM,27/07/2021,01/07/2021,2021,IPO,CODE,NORTHCODERS GROUP PLC,New Company Placing,,United Kingdom,10101010,Software and Computer Services,Computer Services,180,GBX,12.7777788,W.H. Ireland Limited,3.4999992,0,3.4999992,184,187.0200043,180,182.5,43940,182.5,180.5,205,256,245,,,
UK Main Market,26/07/2021,01/07/2021,2021,IPO,BPT,BRIDGEPOINT GROUP PLC,New Company Placing,,United Kingdom,30202010,Investment Banking and Brokerage Services ,Asset Managers and Custodians,350,GBX,3984.620866,,300.000001,488.992196,788.992197,420,454.6000061,420,440.3381958,47627185,482.2287903,489.5352783,459.335083,380.4249268,224.1489105,,,
AIM,22/07/2021,01/07/2021,2021,IPO,GENI,GENINCODE PLC,New Company Placing,,United Kingdom,20102020,Medical Equipment and Services,Medical Services,44,GBX,46.47118001,Stifel Nicolaus Europe Limited,17.00000104,0,17.00000104,48.5,48,40.5,42.5,882090,35.79999924,43.5,38,33,16.5,,,
AIM,22/07/2021,01/07/2021,2021,IPO,SAAS,MICROLISE GROUP PLC,New Company Placing,,United Kingdom,10101015,Software and Computer Services,Software,135,GBX,159.4256895,Singer Capital Markets Advisory LLP,18.6000003,42.554079,61.1540793,137.5,146,139.8999939,146.5,438196,143,164.5,200,220,135,,,
AIM,22/07/2021,01/07/2021,2021,IPO,ZED,ZENOVA GROUP PLC,New Company Placing,,United Kingdom,,,,19,GBX,18.6768106,SPARK Advisory Partners Limited,4.49999857,0,4.49999857,20,23.70000076,19,23.25,1785005,22.5,20.45000076,17.5,17.25,14.5,,,
UK Main Market,22/07/2021,01/07/2021,2021,IPO,SIV,SIVOTA PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,100,GBX,1.112125,,1.035,0,1.035,102.5,125,110,112.5,4626,112.5,167.5,1.674999952,1.524999976,1.524999976,,,
AIM,20/07/2021,01/07/2021,2021,IPO,LORD,LORDS GROUP TRADING PLC,New Company Placing,,United Kingdom,50101020,Construction and Materials ,"Building, Roofing/Wallboard and Plumbing",95,GBX,155.1413878,Cenkos Securities Plc,29.99999965,21.9999974,51.99999705,98.5,103.0999985,95.8259964,97.17739868,651224,104.4656982,114.1834335,121.5573578,108.864624,69.34405518,,,
AIM,19/07/2021,01/07/2021,2021,IPO,BHL,BRADDA HEAD HOLDINGS LIMITED,New Company Placing,,British Virgin Islands,55102050,Industrial Metals and Mining,Nonferrous Metals,5.5,GBX,18.31637719,Beaumont Cornish Limited,6.20000002,0,6.20000002,6.25,6.5,5.050000191,5.75,11435554,6.300000191,10,7.625,11.69999981,7.300000191,,,
AIM,19/07/2021,01/07/2021,2021,IPO,FWD,FORWARD PARTNERS GROUP PLC,New Company Placing,,United Kingdom,,,,100,GBX,151.4397566,Liberum Capital Limited,36.5,0,36.5,112.5,114,98.98999786,102.5,2247325,96.5,101.5,116,106,46,,,
AIM,19/07/2021,01/07/2021,2021,IPO,POLB,POOLBEG PHARMA PLC,New Company Placing,,United Kingdom,,,,10,GBX,55,finnCap Ltd,25,0,25,11,12,10.02999973,10.75,11261890,11.10000038,10.25,10.75,9.149999619,4.650000095,,,
AIM,19/07/2021,01/07/2021,2021,IPO,REVB,REVOLUTION BEAUTY GROUP PLC,New Company Placing,,United Kingdom,,,,160,GBX,510.46875,Zeus Capital Limited,110.7114992,189.2885008,300,165,168,149.8999939,150,2945842,166,167,124,117.5,64.5,,,
UK Main Market,19/07/2021,01/07/2021,2021,IPO,AC8,ACCELER8 VENTURES PLC,New Company Placing,,Jersey,,,,100,GBX,0.76875,,0.325,0,0.325,102.5,117.75,108,112.5,9016,195,255,205,395,225,,,
UK Main Market,16/07/2021,01/07/2021,2021,IPO,BUMP,SERAPHINE GROUP PLC,New Company Placing,,United Kingdom,40204020,Personal Goods,Clothing and Accessories,295,GBX,142.5510818,,60.99718245,14.5472701,75.54445255,305,309.8999939,284,285.5,330155,279.5,286,192.75,227.5,31.75,,,
AIM,15/07/2021,01/07/2021,2021,IPO,ORCA,ORCADIAN ENERGY PLC,New Company Placing,,United Kingdom,60101010,"Oil, Gas and Coal",Oil: Crude Producers,40,GBX,27.04282395,W.H. Ireland Limited,3,0,3,42.5,43.75,40,40.5,259809,40.5,34.5,40,35.5,35.5,,,
AIM,14/07/2021,01/07/2021,2021,IPO,LINV,LENDINVEST PLC,New Company Placing,,United Kingdom,30201025,Finance and Credit Services,Mortgage Finance,186,GBX,261.7784363,"Joh. Berenberg, Gossler & Co. KG",40.04900292,0,40.04900292,190.5,208.5,191,188.521759,395192,188.521759,199.4989624,209.9989166,204.2716675,144.6128998,,,
UK Main Market,14/07/2021,01/07/2021,2021,IPO,SSIT,SERAPHIM SPACE INVESTMENT TRUST PLC,New Company Placing,,United Kingdom,30204000,Closed End Investments,Closed End Investments,100,GBX,187.3352901,,178.414562,0,178.414562,99,99,99,99,0,106.75,114.5,116.1999969,121,47.97499847,,,
AIM,08/07/2021,01/07/2021,2021,IPO,CMO,CMO GROUP PLC,New Company Placing,,United Kingdom,40401030,Retailers ,Specialty Retailers ,132,GBX,99.67803035,Liberum Capital Limited,27.27072612,17.72927376,44.99999988,138.5,165,142,154,355412,159.5,210.5,181.5,170,77.5,,,
AIM,08/07/2021,01/07/2021,2021,IPO,LLAI,"LUNGLIFE AI, INC",New Company Placing,,United States,20103010,"Pharmaceuticals, Biotechnology and Marijuana Producers",Biotechnology,176,GBX,47.1394615,Investec Bank PLC,17.00000016,0,17.00000016,185,210,188,205,42948,200.5,200.5,187.5,188,145,,,
UK Main Market,08/07/2021,01/07/2021,2021,IPO,IBSU,INSIGHT BUSINESS SUPPORT PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,2,GBX,1.5364375,,0.7755,0.17,0.9455,,,,,,,,,,,,,
AIM,07/07/2021,01/07/2021,2021,IPO,SED,SAIETTA GROUP PLC,New Company Placing,,United Kingdom,40101025,Automobiles and Parts,Auto Parts,120,GBX,107.1575858,Canaccord Genuity Ltd,35.177628,2.322372,37.5,126,136,125,125.5,406231,117.5,155,240,255,147.5,,,
UK Main Market,05/07/2021,01/07/2021,2021,IPO,BCG,BALTIC CLASSIFIEDS GROUP PLC,New Company Placing,,United Kingdom,10101020,Software and Computer Services,Consumer Digital Services ,165,GBX,1000,,101.152623,228.847377,330,165.0200043,184.9600067,165,176.48526,6348440,196.2042847,219.6699219,220.8530731,226.7687683,130.9343262,,,
International Main Market,01/07/2021,01/07/2021,2021,IPO,GTCO,GUARANTY TRUST HOLDING COMPANY PLC,International Offering (GDR),,Nigeria,30101010,Banks,Banks,,USD,0,,0,0,0,3.400000095,3.400000095,3.400000095,2.947624207,75000,2.99964118,2.912945986,2.615166903,2.509857893,2.853565693,,,
AIM,28/06/2021,01/06/2021,2021,IPO,ITIM,ITIM GROUP PLC,New Company Placing,,United Kingdom,,,,154,GBX,48.84459996,W.H. Ireland Limited,8.00000124,0,8.00000124,156.5,158,150.5,156.5,93392,156,117,126,115.5,115,,,
AIM,28/06/2021,01/06/2021,2021,IPO,SBDS,SILVER BULLET DATA SERVICES GROUP PLC,New Company Placing,,United Kingdom,50205020,Industrial Support Services,Professional Business Support Services,257,GBX,34.8893532,Strand Hanson Limited,9.49999986,0,9.49999986,260,279,270,275,64711,300,262,256.5,225,95,,,
AIM,22/06/2021,01/06/2021,2021,IPO,SMD,"SPECTRAL MD HOLDINGS, LTD",New Company Placing,,United States,,,,59,GBX,84.36777968,SP Angel Corporate Finance LLP,11.25000023,0,11.25000023,62,64.33699799,60,62,909267,60.5,49,44,38.5,0.354999989,,,
AIM,22/06/2021,01/06/2021,2021,IPO,VIC,VICTORIAN PLUMBING GROUP PLC,New Company Placing,,United Kingdom,40401025,Retailers ,Home Improvement Retailers,262,GBX,986.2595422,"GCA Altium Limited
",11.60000022,285.9000016,297.5000018,304,330,266,323.9677429,13370458,289.6075439,265.0645142,255.2473145,101.1172028,56.84161377,,,
UK Main Market,21/06/2021,01/06/2021,2021,IPO,MADE,MADE.COM GROUP PLC,New Company Placing,,United Kingdom,40202015,Household Goods and Home Construction,Household Furnishings,200,GBX,771.8314104,,100,93.830088,193.830088,,,,,,,,,,,,,
AIM,04/06/2021,01/06/2021,2021,IPO,ART,THE ARTISANAL SPIRITS COMPANY PLC,New Company Placing,,United Kingdom,45101015,Beverages,Distillers and Vintners,112,GBX,81.78678445,Nplus1 Singer Advisory LLP,15.00000096,11.00000384,26.0000048,117.5,120,115,117.5,660526,107.5,109,80.5,100,75,,,
AIM,03/06/2021,01/06/2021,2021,IPO,AREC,ARECOR THERAPEUTICS PLC,New Company Placing,,United Kingdom,20103010,"Pharmaceuticals, Biotechnology and Marijuana Producers",Biotechnology,226,GBX,65.7483885,Panmure Gordon (UK) Limited,20.00000108,0,20.00000108,237.5,258,238,242,140478,240.5,237.5,231,410,380,,,
UK Main Market,03/06/2021,01/06/2021,2021,IPO,CDL,IMPERIAL X PLC,New Company Placing,,United Kingdom,30202010,Investment Banking and Brokerage Services ,Asset Managers and Custodians,3,GBX,19.478253,,2.00000001,0,2.00000001,5,5.800000191,4.5,4.5,890273,3.700000048,2.950000048,2.075000048,1.5,2.799999952,,,
UK Main Market,02/06/2021,01/06/2021,2021,IPO,AEET,AQUILA ENERGY EFFICIENCY TRUST PLC,New Company Placing,,United Kingdom,30204000,Closed End Investments,Closed End Investments,100,GBX,102,,100,0,100,102,103.5599976,99.84700012,96.85784912,123000,95.90358734,91.13227081,91.84796143,93.51792908,75.62545776,,,
UK Main Market,01/06/2021,01/06/2021,2021,IPO,ASP,AFRICAN PIONEER PLC,New Company Placing,,Isle of Man,55102000,Industrial Metals and Mining,General Mining,3.5,GBX,8.052030875,,1.75,0,1.75,,,,,,,,,,,,,
AIM,28/05/2021,01/05/2021,2021,IPO,BELL,BELLUSCURA PLC,New Company Placing,,United Kingdom,20102010,Medical Equipment and Services,Medical Equipment,45,GBX,55.48796015,SPARK Advisory Partners Limited,17.4999996,0,17.4999996,49,59,45,53,2778710,54.5,56.5,95.5,95,88.5,,,
AIM,28/05/2021,01/05/2021,2021,IPO,TRLS,TRELLUS HEALTH PLC,New Company Placing,,United Kingdom,20101025,Health Care Providers,Health Care Services,40,GBX,83.159625,Nplus1 Singer Advisory LLP,28.5,0,28.5,66.5,71.59999847,66,71,1074303,62.5,69,57.5,52.5,20.5,,,
UK Main Market,27/05/2021,01/05/2021,2021,IPO,TMI,TAYLOR MARITIME INVESTMENTS LIMITED,New Company Placing,,Guernsey,50206030,Industrial Transportation,Marine Transportation,1,USD,179.9771994,,112.7316283,0,112.7316283,1.004999995,1.057500005,1,0.960445344,2621754,0.960445344,0.965018988,1.125093222,1.154116511,1.382344723,,,
AIM,24/05/2021,01/05/2021,2021,IPO,DNM,DIANOMI PLC,New Company Placing,,United Kingdom,,,,273,GBX,86.03013692,Panmure Gordon (UK) Limited,4.99999773,31.99999803,36.99999576,286.5,325,285,313.5,105593,331.5,322.5,332,424,275,,,
AIM,24/05/2021,01/05/2021,2021,IPO,KITW,KITWAVE GROUP PLC,New Company Placing,,United Kingdom,,,,150,GBX,108.5,Canaccord Genuity Ltd,64.0000155,17.6299905,81.630006,155,160,143.8999939,139.6652069,1021889,148.6239777,152.9885254,148.1200256,136.7082672,152.6576843,,,
UK Main Market,21/05/2021,01/05/2021,2021,IPO,OCTP,OXFORD CANNABINOID TECHNOLOGIES HOLDINGS PLC,New Company Placing,,United Kingdom,20103010,"Pharmaceuticals, Biotechnology and Marijuana Producers",Biotechnology,5,GBX,72.0311733,,16.5,0,16.5,7.5,8,4,5,40850798,4.099999905,3.950000048,2.599999905,2.174999952,0.949999988,,,
UK Main Market,18/05/2021,01/05/2021,2021,IPO,AWE,ALPHAWAVE IP GROUP PLC,New Company Placing,,United Kingdom,10102010,Technology Hardware and Equipment,Semiconductors,410,GBX,2473.673274,,360.1267636,495.5254096,855.6521732,410,410,310.8500061,370,62373145,325,315,408.7999878,177.8000031,138,,,
UK Main Market,14/05/2021,01/05/2021,2021,IPO,CIZ,BOULD OPPORTUNITIES PLC,New Company Placing,,United Kingdom,20103010,"Pharmaceuticals, Biotechnology and Marijuana Producers",Biotechnology,10,GBX,29.14649562,,2.2,0,2.2,11.5,13,8.659999847,9.375,6900964,6.625,6.75,5,4.300000191,2.150000095,,,
AIM,11/05/2021,01/05/2021,2021,IPO,GLAN,GLANTUS HOLDINGS PLC,New Company Placing,,Ireland,50205015,Industrial Support Services,Transaction Processing Services,102,GBX,38.99608833,Arden Partners plc,9.99998718,3.99999834,13.99998552,107.5,107,90,100,729235,100.5,94,80,88.5,62.5,,,
UK Main Market,06/05/2021,01/05/2021,2021,IPO,DARK,DARKTRACE PLC,New Company Placing,,United Kingdom,10101015,Software and Computer Services,Software,250,GBX,2232.416406,,143.44,21.65226,165.09226,349,360,250,330,23453729,320.5,347.7999878,731.5,733.5,434.2999878,,,
UK Main Market,04/05/2021,01/05/2021,2021,IPO,EST,EAST STAR RESOURCES PLC,New Company Placing,,United Kingdom,30205000,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,5,GBX,4.17240984,,1.98449735,0,1.98449735,6,8.920000076,6.400000095,8,3606161,6,5.025000095,4.849999905,4.849999905,6.050000191,,,
UK Main Market,26/04/2021,01/04/2021,2021,IPO,PBEE,PENSIONBEE GROUP PLC,New Company Placing,,United Kingdom,30202010,Investment Banking and Brokerage Services ,Asset Managers and Custodians,165,GBX,373.4081061,,54.99999945,0,54.99999945,165,167.0200043,163.75,166.1999969,407537,185,163.5,159.5,133.1000061,139,,,
AIM,22/04/2021,01/04/2021,2021,IPO,MMAG,MUSICMAGPIE PLC,New Company Placing,,United Kingdom,40401030,Retailers ,Specialty Retailers ,193,GBX,212.8497395,Peel Hunt LLP,14.9999986,95.3725905,110.3725891,198,196.6000061,196,198,116669,198,191,183.5,168.5,47.5,,,
UK Main Market,14/04/2021,01/04/2021,2021,IPO,MAST,MAST ENERGY DEVELOPMENTS PLC,New Company Placing,,United Kingdom,65101015,Electricity,Conventional Electricity,12.5,GBX,28.2846054,,5.54,0,5.54,15,16.89999962,14.5,16.25,3371993,14.5,13.25,10.625,12.125,5.199999809,1.200000048,,
UK Main Market,07/04/2021,01/04/2021,2021,IPO,ROO,DELIVEROO HOLDINGS PLC,New Company Placing,,United Kingdom,10101020,Software and Computer Services,Consumer Digital Services ,390,GBX,4851.554407,,999.9999984,499.9999992,1499.999998,331,390.3900146,271,287.4500122,88972737,280,260,284.1000061,298.2999878,120,89.81999969,,
AIM,06/04/2021,01/04/2021,2021,IPO,CSFS,CORNERSTONE FS PLC,New Company Placing,,United Kingdom,,,,61,GBX,12.57210084,SPARK Advisory Partners Limited,2.23543528,0,2.23543528,62,6150,62,6150,371009,59,57,39.5,27.5,17.75,7,,
AIM,31/03/2021,01/03/2021,2021,IPO,MEAL,PARSLEY BOX GROUP PLC,New Company Placing,,United Kingdom,,,,200,GBX,86.34359808,finnCap Ltd ,5,12,17,,,,,,,,,,,,,
UK Main Market,31/03/2021,01/03/2021,2021,IPO,DGI9,DIGITAL 9 INFRASTRUCTURE PLC,New Company Placing,,Jersey,15101010,Telecommunications Equipment,Telecommunications Equipment,100,GBX,267.011661,,267.011661,0,267.011661,100,101.5,99.5,89.58332825,8796729,90.50166321,99.03683472,101.3777008,99.48575592,101.8726273,63.70000076,,
AIM,29/03/2021,01/03/2021,2021,IPO,AOM,ACTIVEOPS PLC,New Company Placing,,United Kingdom,,,,168,GBX,133.0130682,SP Angel Corporate Finance LLP,0,75.6812952,75.6812952,186.5,186.5,186.5,186.5,2256973,198.5,208,204,159.5,95.5,85.5,,
UK Main Market,26/03/2021,01/03/2021,2021,IPO,TRST,TRUSTPILOT GROUP PLC,New Company Placing,,United Kingdom,10101020,Software and Computer Services,Consumer Digital Services ,265,GBX,1102.806866,,46.6954009,426.5852208,473.2806217,300,308.7999878,265,265,68441631,259,314,357.3999939,370.7999878,137.8000031,89.59999847,,
UK Main Market,22/03/2021,01/03/2021,2021,IPO,ROQ,ROQUEFORT INVESTMENTS PLC,New Company Placing,,United Kingdom,30202010,Investment Banking and Brokerage Services ,Asset Managers and Custodians,5,GBX,1.944,,1,0,1,6,7,7,6.75,80000,8.25,8.5,7.25,10.5,9.375,7.125,,
UK Main Market,19/03/2021,01/03/2021,2021,IPO,CMRS,CAERUS MINERAL RESOURCES PLC,New Company Placing,,United Kingdom,55102000,Industrial Metals and Mining,General Mining,10,GBX,5.796,,2.25,0,2.25,11.5,15,10,13,2962668,11.25,14,26,26,15.75,4.25,,
